superfam,fam,subfam,supergen,gen,spe,plant_ord,plant_fam,plant_subfam,plant_tri,plant_gen,plant_spe
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オスジロアゲハ,ムクロジ目,ミカン科,,,Teclea属,(Teclea属の一種(Teclea simplicifolia))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オスジロアゲハ,ムクロジ目,ミカン科,,,Teclea属,(Teclea属の一種(Teclea swynnertonii))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オスジロアゲハ,ムクロジ目,ミカン科,,,Teclea属,(Teclea属の一種(Teclea villosa))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,コショウ目,ウマノスズクサ科,,,カンアオイ属,ウスバサイシン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,クスノキ目,クスノキ科,,,クスノキ属(ニッケイ属),クスノキ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミカン属,ヒラミレモン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミカン属,ユズ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミカン属,ミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミカン属,カラタチ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,コクサギ属,コクサギ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,キハダ属,キハダ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ヘンルーダ属,ヘンルーダ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミヤマシキミ属,ミヤマシキミ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ミヤマシキミ属,ツルシキミ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,ゴシュユ属,ハマセンダン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,カラスザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,サンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,カラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,イヌザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ミカン属,ミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ミカン属,レモン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ミカン属,ザボン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ミカン属,ナツミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ミカン属,カラマンシー
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,ワンピ属,ヒメワンピ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,オナシアゲハ,ムクロジ目,ミカン科,,,サンショウ属,テリハザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ダイダイ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ヒラミレモン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ハッサク
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,キンカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ユズ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ザボン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ナツミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,マンダリンオレンジ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,タチバナ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ポンカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,カラタチ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ミカン属,ウンシュウミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,コクサギ属,コクサギ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,キハダ属,キハダ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,キントラノオ目,ヤナギ科,,ヤナギ連,ヤナギ属,コリヤナギ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,ゴシュユ属,ハマセンダン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サルカケミカン属,サルカケミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サンショウ属,カラスザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サンショウ属,フユザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サンショウ属,コカラスザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サンショウ属,テリハザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,モンキアゲハ,ムクロジ目,ミカン科,,,サンショウ属,サンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,コショウ目,ウマノスズクサ科,,,カンアオイ属,オクエゾサイシン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,ミカン属,カラタチ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,コクサギ属,コクサギ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,キハダ属,キハダ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,キハダ属,ヒロハノキハダ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,ミヤマシキミ属,ツルシキミ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,ゴシュユ属,ハマセンダン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,カラスザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,サンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,ミヤマカラスアゲハ,ムクロジ目,ミカン科,,,サンショウ属,イヌザンショウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,(ミカン属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Sinodielsia連,ミヤマセンキュウ属,(ミヤマセンキュウ属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Scandiceae連,ニンジン属,(ニンジン属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ハクセン属,(ハクセン属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Tordylieae連,アメリカボウフウ属,(アメリカボウフウ属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ヘンルーダ属,(ヘンルーダ属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,Thamnosma属,(Thamnosma属の不特定種)
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Careae連,エゾボウフウ属,イワミツバ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Apieae連,ドクゼリモドキ属,ドクゼリモドキ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Apieae連,ドクゼリモドキ属,アンミ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ニホントウキ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,イワテトウキ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,エゾノヨロイグサ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ヨロイグサ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ノダケ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,シロバナノダケ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,アマニュウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,オオバセンキュウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,(シシウド属の一種(Angelica gmelinii))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,イワニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ハマウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,アシタバ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ツクシゼリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,シラネセンキュウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,シシウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,イシヅチボウフウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,イヌトウキ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,(シシウド属の一種(Angelica sylvestris))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,ウバタケニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,オオウバタケニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,シシウド属,エゾニュウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Scandiceae連,シャク属,シャク
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Apieae連,オランダミツバ属,(オランダミツバ属の一種(Apium graveolens))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Apieae連,オランダミツバ属,セロリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,ウコギ科,Aralioideae亜科,Aralieae連,タラノキ属,ウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,キク連,ヨモギ属,カワラニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,キク連,ヨモギ属,(ヨモギ属の一種(Artemisia arctica))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,キク連,ヨモギ属,タラゴン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,キク連,ヨモギ属,(ヨモギ属の一種(Artemisia norvegica))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),コショウ目,ウマノスズクサ科,,,カンアオイ属,オクエゾサイシン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),コショウ目,ウマノスズクサ科,,,カンアオイ属,カンアオイ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),コショウ目,ウマノスズクサ科,,,カンアオイ属,ウスバサイシン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Bupleureae連,ミシマサイコ属,ミシマサイコ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Careae連,ヒメウイキョウ属,(ヒメウイキョウ属の一種(Carum holopetalum))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Oenantheae連,ドクゼリ属,ドクゼリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,アザミ亜科,アザミ連,アザミ属,フジアザミ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,レモン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,ナツミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,カラタチ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,ウンシュウミカン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,ミカン属,グレープフルーツ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,ハマゼリ属,ハマゼリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,ハマゼリ属,オカゼリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,ハマゼリ属,センキュウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,エゾノシシウド属,エゾノシシウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,,ドクニンジン属,ドクニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キンポウゲ目,キンポウゲ科,オウレン亜科,,オウレン属,ミツバオウレン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Coriandreae連,コエンドロ属,コリアンダー
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,ハルシャギク連,コスモス属,コスモス
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),キク目,キク科,キク亜科,サワギク連,ベニバナボロギク属,ベニバナボロギク
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Oenantheae連,ミツバ属,(ミツバ属の一種(Cryptotaenia canadensis))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Oenantheae連,ミツバ属,ミツバ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Pyramidoptereae連,マツバゼリ属,マツバゼリ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Scandiceae連,ニンジン属,ノラニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Scandiceae連,ニンジン属,ニンジン
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Apieae連,ウイキョウ属,ウイキョウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,ハマボウフウ属(ボウフウ属),ハマボウフウ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,Haplophyllum属,(Haplophyllum属の一種(Haplophyllum acutifolium))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ムクロジ目,ミカン科,,,Haplophyllum属,(Haplophyllum属の一種(Haplophyllum pedicellatum))
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Tordylieae連,ハナウド属,オオハナウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Tordylieae連,ハナウド属,ハナウド
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),ツツジ目,ツリフネソウ科,,,ツリフネソウ属,ホウセンカ
アゲハチョウ上科,アゲハチョウ科,アゲハチョウ亜科,アゲハチョウ族,アゲハチョウ属,キアゲハ(日本亜種),セリ目,セリ科,セリ亜科,Selineae連,イブキボウフウ属,イブキボウフウ
